url,meta,sender,sender_type,sender_id,page1text,page1emoji,page2text,page2emoji,page3text,page3emoji,page4text,page4emoji,page5text,page5emoji,page6text,page6emoji,page7text,page7emoji,page8text,page8emoji,page9text,page9emoji,page10text,page10emoji,page11text,page11emoji,page12text,page12emoji,page13text,page13emoji,page14text,page14emoji,page15text,page15emoji,page16text,page16emoji,page17text,page17emoji,page18text,page18emoji,page19text,page19emoji,page20text,page20emoji,page21text,page21emoji,page22text,page22emoji,page23text,page23emoji,page24text,page24emoji,questions,maxquestions,sex,age,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,i-have-received-written-information-about-the-purpose-and-methods-of-the-experiment-i-know-that-my-participation-is-voluntary-and-that-i-can-withdraw-from-the-experiment-at-any-time-without-having-to-give-a-reason-i-give-my-consent-to-participate-in-this-study-,what-is-your-sex,what-is-your-age-group,page6textanswer,how-much-do-you-agree-with-the-statement,page13emojianswer,page9textanswer,page18emojianswer,page8emojianswer,page12emojianswer,page19textanswer,page20textanswer,page18textanswer,page14emojianswer,page3emojianswer,page15textanswer,page16emojianswer,page1emojianswer,page1textanswer,page2textanswer,CK,page15emojianswer,page10emojianswer,page21emojianswer,page14textanswer,page22emojianswer,page11textanswer,page19emojianswer,page17emojianswer,page9emojianswer,page22textanswer,page7textanswer,page4emojianswer,page5textanswer,page12textanswer,page24textanswer,page20emojianswer,page8textanswer,page16textanswer,page23textanswer,page17textanswer,page11emojianswer,page24emojianswer,page7emojianswer,page4textanswer,page21textanswer,page23emojianswer,page6emojianswer,page2emojianswer,page5emojianswer,page3textanswer,page10textanswer,page13textanswer,totaltextanswers,totaltextscore,totalemojianswers,totalemojiscore,emojiscore,textscore
,,Page11_text,html.Page,4_24,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,19,24,100,100,,skipped,,546310.9150000019,,,546022.1500000043,546311.2050000054,2020-10-28T16:33:50.214Z,546658.54,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,,,,,7,,7,,7,7,7,7,,,,,,,7,,7,7,7,,7,7,7,,7,,,7,,,7,7,7,,,,,,,
,,Page15_text,html.Page,4_25,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,19,24,100,100,,skipped,,546397.0000000044,,,546022.1500000043,546397.2900000007,2020-10-28T16:33:50.300Z,546658.54,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,7,,,,7,,7,,7,7,7,7,,,,,,,7,,7,7,7,,7,7,7,,7,,,7,,,7,7,7,,,,,,,
,,Page2_emoji,html.Page,4_26,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,19,24,100,100,,skipped,,546476.800000004,,,546022.1500000043,546477.0700000008,2020-10-28T16:33:50.380Z,546658.54,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,7,,,,7,,7,,7,7,7,7,,,,,,,7,,7,7,7,,7,7,7,,7,,,7,,7,7,7,7,,,,,,,
,,Page22_text,html.Page,4_27,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,19,24,100,100,,skipped,,546560.7150000068,,,546022.1500000043,546560.9950000071,2020-10-28T16:33:50.464Z,546658.54,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,7,,,,7,,7,,7,7,7,7,,,,7,,,7,,7,7,7,,7,7,7,,7,,,7,,7,7,7,7,,,,,,,
,,Page1_text,html.Page,4_28,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,20,24,100,100,,form submission,29427.600000006612,546643.8550000021,546642.182,546658.54,576086.1400000066,576086.3350000072,2020-10-28T16:34:19.989Z,576523.955,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,7,7,,7,,7,,7,7,7,7,7,,,7,7,,7,,7,7,7,7,,,,7,,,7,,7,7,7,,7,7,7,,7,,,7,,7,7,7,7,,,,,,,
,,Page1_emoji,html.Page,4_29,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,20,24,100,100,,skipped,,576193.1250000052,,,576086.1400000066,576193.5650000013,2020-10-28T16:34:20.096Z,576523.955,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,7,,7,7,7,,7,,7,7,7,7,,,,7,,,7,,7,7,7,,7,7,7,,7,,,7,,7,7,7,7,,,,,,,
,,Page12_text,html.Page,4_30,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,20,24,100,100,,skipped,,576311.9400000069,,,576086.1400000066,576312.3700000069,2020-10-28T16:34:20.215Z,576523.955,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,7,,7,7,7,,7,,7,7,7,7,,,,7,,,7,7,7,7,7,,7,7,7,,7,,,7,,7,7,7,7,,,,,,,
,,Page10_emoji,html.Page,4_31,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,20,24,100,100,,skipped,,576376.6850000028,,,576086.1400000066,576377.1500000003,2020-10-28T16:34:20.280Z,576523.955,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,7,,7,7,7,,7,7,7,7,7,7,,,,7,,,7,7,7,7,7,,7,7,7,,7,,,7,,7,7,7,7,,,,,,,
,,Page21_text,html.Page,4_32,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,20,24,100,100,,skipped,,576443.3600000048,,,576086.1400000066,576443.6950000017,2020-10-28T16:34:20.347Z,576523.955,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,,7,,7,,7,,7,7,7,7,7,,7,7,7,,7,7,7,7,7,7,,,,7,,,7,7,7,7,7,,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page16_emoji,html.Page,4_33,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,21,24,100,100,,form submission,21209.825000002398,576511.8500000027,576507.472,576523.955,597733.7800000024,597734.0200000035,2020-10-28T16:34:41.637Z,597851.543,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,7,7,,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,,,,7,,,7,7,7,7,7,,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page4_emoji,html.Page,4_34,true,false,true,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,22,24,100,100,,form submission,7378.407000000938,597836.1450000012,597834.888,597851.543,605229.9500000009,605230.1550000047,2020-10-28T16:34:49.133Z,605355.429,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,4,7,,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,,,,7,,7,7,7,7,7,7,,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page19_emoji,html.Page,4_35,true,false,true,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,23,24,100,100,,form submission,12746.526000005542,605340.3700000054,605338.934,605355.429,618101.9550000055,618102.1750000073,2020-10-28T16:35:02.005Z,618228.65,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,,4,7,,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,,7,7,7,7,7,7,,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page6_text,html.Page,4_36,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,24,24,100,100,,form submission,13729.435000005644,618213.3750000066,618212.08,618228.65,631958.0850000057,631958.3050000002,2020-10-28T16:35:15.862Z,632302.575,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,4,7,,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,,7,7,7,7,7,7,,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page7_text,html.Page,4_37,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,24,24,100,100,,skipped,,632071.990000004,,,631958.0850000057,632072.4900000059,2020-10-28T16:35:15.976Z,632302.575,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page16_text,html.Page,4_38,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,24,24,100,100,,skipped,,632207.1000000068,,,631958.0850000057,632207.5850000037,2020-10-28T16:35:16.111Z,632302.575,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page9_text,html.Page,4_39,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,form submission,7839.490000007325,632287.4750000046,632285.9,632302.575,640142.0650000073,640142.2850000018,2020-10-28T16:35:24.046Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,,7,,7,7,,7,7,7,7,,,,,,,
,,Page24_emoji,html.Page,4_40,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640311.7500000007,,,640142.0650000073,640312.3100000012,2020-10-28T16:35:24.216Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,,7,7,7,7,,,,,,,
,,Page6_emoji,html.Page,4_41,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640392.6800000045,,,640142.0650000073,640393.1450000019,2020-10-28T16:35:24.296Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,,,,,
,,Page8_emoji,html.Page,4_42,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640460.0000000064,,,640142.0650000073,640460.4800000016,2020-10-28T16:35:24.364Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,,,,,
,,Page19_text,html.Page,4_43,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640543.0150000029,,,640142.0650000073,640543.4700000042,2020-10-28T16:35:24.447Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,,,,,
,,Page13_text,html.Page,4_44,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640626.2900000002,,,640142.0650000073,640626.5950000016,2020-10-28T16:35:24.530Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page4_text,html.Page,4_45,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640710.2250000025,,,640142.0650000073,640710.5650000012,2020-10-28T16:35:24.614Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page17_emoji,html.Page,4_46,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640792.3900000023,,,640142.0650000073,640792.730000001,2020-10-28T16:35:24.696Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page9_emoji,html.Page,4_47,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,640876.1150000064,,,640142.0650000073,640876.5050000001,2020-10-28T16:35:24.780Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Sequence,flow.Sequence,4,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,completion,602544.5790000072,37471.3000000047,37580.691,37597.486,640142.0650000073,640880.3250000055,2020-10-28T16:35:24.784Z,640890.282,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page,html.Page,5,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,form submission,2252.288000003551,640881.9250000014,640873.789,640890.282,643142.5700000036,643142.820000001,2020-10-28T16:35:27.046Z,643158.183,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
,,root,flow.Sequence,,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,completion,642330.8150000036,795.0700000001234,795.125,811.755,643142.5700000036,643143.3400000024,2020-10-28T16:35:27.047Z,643158.183,1603902867,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtm05sa,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
,"{""labjs_version"":""20.1.1"",""labjs_build"":{""flavor"":""production"",""commit"":""c48ac4ada3769e8d34489594ab03097d5f256ac7""},""location"":""https://open-lab.online/test/final-task---level-of-agreeance/5f999ec30bbbdd5ca04d3ea0"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 LightSpeed [FBAN/MessengerLiteForiOS;FBAV/287.1.0.47.117;FBBV/252209558;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/2;FBCR/;FBID/phone;FBLC/da;FBOP/0]"",""platform"":""iPhone"",""language"":""da-dk"",""locale"":""da-DK"",""timeZone"":""Europe/Copenhagen"",""timezoneOffset"":-60,""screen_width"":414,""screen_height"":896,""scroll_width"":980,""scroll_height"":1637,""window_innerWidth"":980,""window_innerHeight"":1685,""devicePixelRatio"":2}",Information letter,html.Page,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,103,207,,form submission,15214.999999999998,765,777,845,16059.999999999998,16065.000000000002,2020-10-28T16:39:47.324Z,16101,1603903462,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtmj57r,947505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Informed consent,html.Page,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,15829,16067,16076,16101,31930,31932.000000000004,2020-10-28T16:40:03.191Z,31964,1603903462,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtmj57r,,undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Questions about participant,html.Page,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,7278,31933,31945,31964,39242,39243,2020-10-28T16:40:10.502Z,39260,1603903462,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgtmj57r,,,101,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
